,SID,SCAPN,SCSitus_NumNam,Building_age,Cap_rate_pro_forma,Cap_rate_actual,Land_value,Total_value,Assessed_yr,Floor_area_ratio,Num_floors,Price_per_sqft,Land_price_per_AC,Sale_date,Sale_price,Listing_broker_company
23093,S23094,TX Dallas 394952000000,TX Dallas 6003 Abrams Rd,44.0,,12.0,,,,0.512285644,2.0,25.97,579598.15,35104.0,7500000.0,Marcus & Millichap
23094,S23095,TX Dallas 394953000000,TX Dallas 6003 Abrams Rd,44.0,12.68,8.97,1434700.0,2867350.0,2008.0,0.512285644,2.0,25.97,579598.15,39903.0,7500000.0,"Marcus & Millichap, Inc."
23095,S23096,TX Tarrant S23096,TX Tarrant 1635 Jefferson Cliffs Way,26.0,,,,,,0.313891739,3.0,116.41,1591632.72,42006.0,7470933.0,
23096,S23097,TX Harris 1143120000017,TX Harris 22921 Imperial Valley Dr,36.0,,,0.0,3928333.0,2012.0,0.586409319,3.0,22.82,582797.43,41373.0,7250000.0,Transwestern
23097,S23098,TX Harris 1147550000009,TX Harris 9700 Court Glen Dr,37.0,,,1393758.0,8496699.0,2007.0,0.560945033,2.0,22.7,554687.5,39163.0,7100000.0,
23098,S23099,TX Dallas 65052026510060000,TX Dallas 3900 Brookhaven Club Dr,50.0,,15.66,,,,0.39215456200000004,2.0,19.04,325278.81,35331.0,7000000.0,
23099,S23100,TX Dallas 515507000000,TX Dallas 8039 Chariot Dr,50.0,,10.85,0.0,1478150.0,2012.0,0.513349565,2.0,20.83,465685.72,41036.0,6200000.0,Marcus & Millichap
23100,S23101,TX Travis 03-0705-0309-0000,TX Travis 2101 Burton Dr,47.0,,,1235188.0,10983844.0,2008.0,0.526128505,2.0,18.23,417716.71,40305.0,6050000.0,Berkadia Real Estate Advisors
23101,S23102,TX Harris 1151320000003,TX Harris 1350 Greens Pky,38.0,,,1839887.0,12691633.0,2009.0,0.531654118,3.0,16.37,379101.76,40302.0,4575000.0,
23102,S23103,TX Travis 03-0705-0309-0000,TX Travis 2101 Burton Dr,47.0,,,1235188.0,10983844.0,2008.0,0.526128505,2.0,13.07,299651.33,40302.0,4340000.0,
23103,S23104,TX Harris 1147550000009,TX Harris 9700 Court Glen Dr,37.0,,,1951261.0,6649234.0,2009.0,0.560945033,2.0,12.79,312500.0,40211.0,4000000.0,
23104,S23105,TX Bexar 10838-000-0061,TX Bexar 4032 Southcross Blvd,44.0,,,1382340.0,9797459.0,2010.0,0.408278255,2.0,12.11,215446.37,40884.0,3800000.0,Berkadia Real Estate Advisors
23105,S23106,TX Harris 610870030235,TX Harris 3635 Shaver St,48.0,,,,,2011.0,0.455679355,2.0,13.05,259109.31,41348.0,3200000.0,
23106,S23107,TX Harris 370590250026,TX Harris 5710 Glenmont Dr,47.0,,,741740.0,3651603.0,2008.0,0.6688225210000001,2.0,12.1,352509.64,40079.0,3008000.0,Marcus & Millichap
23107,S23108,TX Harris 1112590000002,TX Harris 10222 Forum West Dr,40.0,,,2613600.0,8869426.0,2008.0,0.592777778,2.0,11.23,290000.0,39993.0,2900000.0,
23108,S23109,TX Travis 04-2206-0203,TX Travis 1704 Nelms Dr,23.0,,,,555967.0,,0.462082915,3.0,4.26,85754.64,34842.0,1275000.0,
23109,S23110,TX Bexar S23110,TX Bexar 10422 Huebner Rd,10.0,,,,,,0.343514032,2.0,,,42947.0,,
23110,S23111,TX Harris 1297790010001,TX Harris 811 TOWN AND COUNTRY Blvd,10.0,,,18591825.0,85928085.0,2017.0,0.903879002,4.0,,,43398.0,,
23111,S23112,TX Harris 1196350010001,TX Harris 15211 Park Row Dr,20.0,,,6370845.0,25559782.0,2011.0,0.547193379,3.0,,,40816.0,,Newmark Knight Frank
23112,S23113,TX Dallas 380541000A0010000,TX Dallas 933 Cartwright Rd,36.0,,,1002190.0,11950000.0,2016.0,0.34213367899999997,2.0,,,42914.0,,
23113,S23114,TX Harris 1131490000004,TX Harris 2503 Panagard Dr,39.0,,,4704862.0,10900000.0,2013.0,0.485968379,2.0,,,41901.0,,Newmark Knight Frank
23114,S23115,TX Harris 1239670010001,TX Harris 13333 West Rd,16.0,,,3692425.0,22398030.0,2010.0,0.437084885,3.0,,,40718.0,,Newmark Knight Frank
23115,S23116,TX Dallas 32310650000010000,TX Dallas 3725 Northgate Dr,35.0,,,1357900.0,8265000.0,2007.0,1.341786891,2.0,,,39629.0,,CBRE
23116,S23117,TX Montgomery S23117,TX Montgomery 25650 I-45,37.0,,,,,,0.10560592699999999,2.0,,,43356.0,,Newmark Knight Frank
23117,S23118,TX Dallas 325656700A0010000,TX Dallas 3503 Walnut Hill Ln,17.0,,,7255740.0,30700000.0,2008.0,0.33176466,3.0,,,39479.0,,Newmark Knight Frank
23118,S23119,TX Montgomery 5266-02-00100,TX Montgomery 165 Carriage Hills Blvd,2.0,,,6168100.0,32921590.0,2018.0,0.567952911,3.0,,,43647.0,,Newmark Knight Frank
23119,S23120,TX Harris 1240880000001,TX Harris 21101 Kingsland Blvd,16.0,,,4704480.0,29669103.0,2013.0,0.48936460600000004,3.0,,,41432.0,,Newmark Knight Frank
23120,S23121,TX Harris 1196350010001,TX Harris 15211 Park Row Dr,20.0,,,6370845.0,34814182.0,2013.0,0.547193379,3.0,,,41626.0,,Newmark Knight Frank
23121,S23122,TX Harris 1104050000004,TX Harris 7700 Corporate Dr,41.0,,,2472480.0,6541000.0,2006.0,0.5819210579999999,2.0,,,39154.0,,
23122,S23123,TX Denton S23123,TX Denton 9100 Teasley Ln,34.0,,,,,,0.12391154,1.0,,,40539.0,,Sunstone Manufactured Housing Consultants
23123,S23124,TX Harris S23124,TX Harris 7700 Willow Chase Blvd,20.0,,,,,,0.513044405,3.0,,,41620.0,,
23124,S23125,TX Harris 1150920000005,TX Harris 818 Richcrest Dr,36.0,,,1860098.0,7800000.0,2008.0,0.526847678,2.0,,,39629.0,,Marcus & Millichap
23125,S23126,TX Harris 1242140000001,TX Harris 15335 Park Row,15.0,,,9820605.0,21394705.0,2011.0,0.344020565,2.0,,,41173.0,,"Houston Income Properties, Inc."
23126,S23127,TX Dallas 881700000000000,TX Dallas 14311 Skyfrost Dr,,,,1269050.0,4043520.0,2017.0,0.002147343,,,,43171.0,,
23127,S23128,TX Harris 1198760000001,TX Harris 10325 Cypresswood Dr,19.0,,,5737941.0,22748787.0,2012.0,0.34769597700000004,2.0,,,41613.0,,
23128,S23129,TX Dallas 420147400001A0000,TX Dallas 2000 Arapaho Rd,17.0,,,0.0,35832000.0,2008.0,0.386369434,2.0,,,40029.0,,
23129,S23130,TX Harris 1239670010001,TX Harris 13333 West Rd,16.0,,,3246088.0,27841882.0,2018.0,0.437084885,3.0,,,43556.0,,
23130,S23131,TX Harris 1191940000001,TX Harris 3225 Woodland Park Dr,21.0,,,,,2006.0,0.591046451,3.0,,,39176.0,,CBRE
23131,S23132,TX Harris S23132,TX Harris 3400 Campbell Rd,47.0,,,,,,0.566371681,2.0,,,41912.0,,
23132,S23133,TX Dallas S23133,TX Dallas 7927 Forest Ln,19.0,,,,,,0.832722972,4.0,,,39303.0,,Newmark Knight Frank
23133,S23134,TX Collin S23134,TX Collin 6000 Ohio Dr,33.0,,,,,,0.34382331299999996,2.0,,,42853.0,,
23134,S23135,TX Dallas S23135,TX Dallas 3503 Walnut Hill Ln,17.0,,,,,,0.33176466,3.0,,,42724.0,,Newmark Knight Frank
23135,S23136,TX Montgomery 7128-00-00200,TX Montgomery 541 FM 1488 Rd,14.0,,,2275350.0,24000000.0,2017.0,0.416488122,3.0,,,43553.0,,
23136,S23137,TX Harris 370590250010,TX Harris 5710 Glenmont Dr,47.0,,,1486800.0,7137966.0,2014.0,0.6688225210000001,2.0,,,41848.0,,
23137,S23138,TX Dallas 200300120030000,TX Dallas 4030 Central Expy,6.0,,,6721960.0,40857880.0,2015.0,2.005456742,5.0,,,42276.0,,Moran & Company
23138,S23139,TX Harris 1239670010001,TX Harris 13333 West Rd,16.0,,,3692425.0,29788385.0,2014.0,0.437084885,3.0,,,42033.0,,Newmark Knight Frank
23139,S23140,TX Tarrant 7676824,TX Tarrant 4200 Northern Cross Blvd,18.0,,,1805414.0,30248000.0,2014.0,0.5554480270000001,3.0,,,42223.0,,Marcus & Millichap
23140,S23141,TX Tarrant 41735064,TX Tarrant 4328 Centreport Dr,4.0,,,5185375.0,16037178.0,2015.0,0.36166082,3.0,,,42592.0,,Moran & Company
23141,S23142,TX Bexar 11714-003-0301,TX Bexar 7226 Blanco Rd,50.0,,,,,,0.494866865,3.0,,,41739.0,,
23142,S23143,TX Travis 1070032020000,TX Travis 301 West Ave,0.0,,,57082.0,254842.0,2018.0,12.82882299,58.0,,,43599.0,,
23143,S23144,TX Harris 1236260010001,TX Harris 619 Rollingbrook St,19.0,,,1135827.0,7437871.0,2010.0,0.281126268,2.0,,,40577.0,,
23144,S23145,TX Bexar 15017-000-0025,TX Bexar 11600 Huebner Rd,43.0,,,0.0,8700000.0,2010.0,0.42990119,2.0,,,40625.0,,
23145,S23146,TX Dallas 515507000000,TX Dallas 8039 Chariot Dr,50.0,,4.67,1159890.0,8148000.0,2017.0,0.513349565,2.0,,,43049.0,,Marcus & Millichap
23146,S23147,TX Dallas 65077447510130000,TX Dallas 511 Bear Creek Rd,,,,847160.0,2850000.0,2017.0,0.00017194,,,,43006.0,,
23147,S23148,TX Brazoria 7955-0001-001,TX Brazoria 2500 Business Center Dr,6.0,,,3203950.0,30000000.0,2018.0,0.509840053,3.0,,,43489.0,,Berkadia Real Estate Advisors
23148,S23149,TX Travis 04-1928-0632-0000,TX Travis 8515 Brodie Ln,13.0,,,3273665.0,42003000.0,2008.0,0.184117052,3.0,,,39540.0,,
23149,S23150,TX Travis S23150,TX Travis 1071 Clayton Ln,36.0,,,,,,0.596411209,3.0,,,40802.0,,CBRE
23150,S23151,TX Harris S23151,TX Harris 10000 Eldridge Pky,16.0,,,,,,0.5802313370000001,3.0,,,43102.0,,
23151,S23152,TX Harris 370590250026,TX Harris 5710 Glenmont Dr,47.0,,,741740.0,2505801.0,2011.0,0.6688225210000001,2.0,,,41002.0,,
23152,S23153,TX Tarrant 4646584,TX Tarrant 3400 Bryant Irvin Rd,3.0,,,1706970.0,1717015.0,2015.0,1.7004412080000002,4.0,,,43340.0,,
23153,S23154,TX Harris 1111730000002,TX Harris 3400 Ocee St,40.0,,9.0,2064740.0,9016400.0,2002.0,0.67805016,2.0,,,37672.0,,CBRE
23154,S23155,TX Travis 02-5810-0103-0000,TX Travis 11900 Hobby Horse Ct,24.0,,,,,,0.37234479299999995,3.0,,,38166.0,,
23155,S23156,TX Montgomery S23156,TX Montgomery 541 FM 1488 Rd,14.0,,,,,,0.416488122,3.0,,,40541.0,,Marcus & Millichap
23156,S23157,TX Tarrant 5784468,TX Tarrant 2007 Springcrest Dr,34.0,,,2143542.0,6300000.0,2013.0,0.31743368899999996,3.0,,,41864.0,,Transwestern
23157,S23158,TX Bexar S23158,TX Bexar 3450 Southcross Blvd,49.0,,,,,,0.354404604,1.0,,,42745.0,,
23158,S23159,TX Tarrant 4971418,TX Tarrant 3808 Post Oak Blvd,36.0,,6.0,1500010.0,12475000.0,2014.0,0.522232693,3.0,,,42180.0,,JLL
23159,S23160,TX Harris S23160,TX Harris 3400 Campbell Rd,47.0,,,,,,0.566371681,2.0,,,42524.0,,
23160,S23161,TX Dallas 38082500220010000,TX Dallas 400 Highland Village Dr,52.0,,,1428470.0,6550000.0,2011.0,0.452376526,2.0,,,41060.0,,JLL
23161,S23162,TX Denton S23162,TX Denton 160 Vista Ridge Mall Dr,14.0,,,,,,0.407257388,3.0,,,42853.0,,
23162,S23163,TX Collin S23163,TX Collin 6000 Ohio Dr,33.0,,,,,,0.34382331299999996,2.0,,,41339.0,,
23163,S23164,TX Harris 370590250026,TX Harris 5710 Glenmont Dr,47.0,,,741784.0,3440250.0,2013.0,0.6688225210000001,2.0,,,41848.0,,
23164,S23165,TX Dallas S23165,TX Dallas 2140 Medical District Dr,10.0,,,,,,1.198884735,4.0,,,42223.0,,
23165,S23166,TX Dallas 654103400500,TX Dallas 7575 Chaucer Pl,36.0,,,370390.0,2441410.0,2017.0,0.682022975,2.0,,,43189.0,,Newmark Knight Frank
23166,S23167,TX Bexar 05043-003-0020,TX Bexar 7601 Gateway Blvd,11.0,,,2715990.0,10235947.0,2009.0,0.39879959,3.0,,,40515.0,,Marcus & Millichap
23167,S23168,TX Collin S23168,TX Collin 4141 Horizon North Pky,24.0,,,,,,0.480518702,3.0,,,39344.0,,CBRE
23168,S23169,TX Williamson R330928,TX Williamson 6800 McNeil Dr,24.0,,,0.0,24566096.0,2007.0,0.553433916,3.0,,,39685.0,,
23169,S23170,TX Travis 811436,TX Travis 1225 Town Center Dr,7.0,,,3690590.0,48128169.0,2015.0,0.554111193,4.0,,,42537.0,,
23170,S23171,TX Dallas 280440000A0010000,TX Dallas 525 Westchester Pky,19.0,,5.6,1604750.0,20808370.0,2005.0,0.42870229,3.0,,,38834.0,,JLL
23171,S23172,TX Harris 11790000001,TX Harris 610 Saint Emanuel St,18.0,,,0.0,30729859.0,2010.0,2.003168474,4.0,,,40505.0,,
23172,S23173,TX Travis S23173,TX Travis 3401 Lamar Blvd,6.0,,,,,,,4.0,,,43074.0,,
23173,S23174,TX Dallas S23174,TX Dallas 7927 Forest Ln,19.0,,,,,,0.832722972,4.0,,,40158.0,,Newmark Knight Frank
23174,S23175,TX Collin R1627494,TX Collin 6000 Ohio Dr,33.0,,,5649582.0,23302059.0,2015.0,0.34382331299999996,2.0,,,42515.0,,
23175,S23176,TX Harris S23176,TX Harris 3400 Campbell Rd,47.0,,,,,,0.566371681,2.0,,,39512.0,,
23176,S23177,TX Bexar 14747-001-0151,TX Bexar 5810 Worth Pky,2.0,,,9360060.0,130000000.0,2018.0,1.037225178,4.0,,,43621.0,,JLL
23177,S23178,TX Travis S23178,TX Travis 4201 Monterey Oaks Blvd,23.0,,,,,,0.281744691,2.0,,,39680.0,,CBRE
23178,S23179,TX Collin S23179,TX Collin 6300 Windcrest Dr,22.0,,,,,,0.29517381800000003,2.0,,,43306.0,,
23179,S23180,TX Tarrant 5784468,TX Tarrant 2007 Springcrest Dr,34.0,,,1429028.0,6976000.0,2011.0,0.31743368899999996,3.0,,,41184.0,,
23180,S23181,TX Travis S23181,TX Travis 11400 Domain Dr,12.0,,,,,,1.801279764,4.0,,,41032.0,,JLL
23181,S23182,TX Harris S23182,TX Harris 10010 Kempwood Dr,37.0,,,,,,0.52689685,2.0,,,41211.0,,
23182,S23183,TX Bexar 16160-002-0020,TX Bexar 11501 Braesview,38.0,,,3153990.0,25500000.0,2015.0,0.554889553,3.0,,,42361.0,,Moran & Company
23183,S23184,TX Dallas S23184,TX Dallas 4035 Towne Crossing Blvd,36.0,,,,,,0.406295687,1.0,,,42691.0,,
23184,S23185,TX Travis S23185,TX Travis 11400 Domain Dr,12.0,,,,,,1.801279764,4.0,,,42278.0,,
23185,S23186,TX Harris 1229450000001,TX Harris 10300 Cypresswood Dr,18.0,,,3994387.0,29000000.0,2007.0,0.46731702799999997,3.0,,,39436.0,,
23186,S23187,TX Harris 1329650010001,TX Harris 777 Mayde Creek Dr,4.0,,,20440950.0,86000000.0,2016.0,,3.0,,,43096.0,,
23187,S23188,TX Lubbock R78434,TX Lubbock 2701 44th St,47.0,,,935341.0,5934795.0,2009.0,0.36634654,2.0,,,40729.0,,
23188,S23189,TX Harris 1202420010004,TX Harris 1 Hermann Park Ct,56.0,,,6077700.0,62988538.0,2017.0,1.47058509,10.0,,,43354.0,,
23189,S23190,TX Travis 548324,TX Travis 11900 Hobby Horse Ct,24.0,,,7411460.0,40278314.0,2015.0,0.37234479299999995,3.0,,,42437.0,,CBRE
23190,S23191,TX Travis 02-5400-0114-0000,TX Travis 10050 Great Hills Trl,24.0,,,2826216.0,28897196.0,2005.0,0.872273107,3.0,,,38201.0,,
23191,S23192,TX Harris 440840000080,TX Harris 1700 Seaspray Ct,45.0,,,1673660.0,13340510.0,2005.0,0.642492628,2.0,,,38383.0,,CBRE
23192,S23193,TX Dallas S23193,TX Dallas 500 Rolling Hills Pl,34.0,,,,,,1.065741945,2.0,,,43538.0,,
23193,S23194,TX Brazos 115985,TX Brazos 3645 Wellborn Rd,16.0,,,3040050.0,16591380.0,2011.0,0.39944903600000004,3.0,,,40946.0,,
23194,S23195,TX Travis S23195,TX Travis 2323 San Antonio St,52.0,,,,,,12.13472828,22.0,,,41169.0,,
23195,S23196,TX Collin S23196,TX Collin 1125 Renner Rd,4.0,,,,,,2.001027056,4.0,,,42720.0,,
23196,S23197,TX Dallas 18005390000010000,TX Dallas 215 Moore Rd,33.0,,,3055650.0,19882190.0,2007.0,0.45934403700000004,2.0,,,39322.0,,
23197,S23198,TX Collin R1747612,TX Collin 2523 Ohio Dr,35.0,,,3876493.0,28286877.0,,0.412744519,2.0,,,42692.0,,
23198,S23199,TX Travis 04-2206-0203,TX Travis 1704 Nelms Dr,23.0,,,1943067.0,17300000.0,1999.0,0.462082915,3.0,,,36445.0,,
23199,S23200,TX Harris S23200,TX Harris 10105 Kempwood Dr,47.0,,,,,,0.728146503,2.0,,,41211.0,,
23200,S23201,TX Dallas S23201,TX Dallas 3850 Vitruvian Way,8.0,,,,,,1.900361499,7.0,,,41446.0,,
23201,S23202,TX Collin R2116749,TX Collin 5741 Martin Rd,19.0,,,0.0,29746892.0,2007.0,3.104839834,4.0,,,39722.0,,
23202,S23203,TX Harris 1287550010001,TX Harris 9611 Grant Rd,12.0,,,2956657.0,20067779.0,2011.0,0.581132607,3.0,,,41044.0,,CBRE
23203,S23204,TX Harris 1146080030001,TX Harris 10350 Lands End Dr,36.0,,,1512620.0,11000000.0,2003.0,0.5310213460000001,2.0,,,37922.0,,CBRE
23204,S23205,TX Harris 1292740010001,TX Harris 7510 Burgoyne Rd,12.0,,,7635630.0,50411218.0,2017.0,2.476055021,4.0,,,43145.0,,
23205,S23206,TX Travis 4192806320000,TX Travis 8515 Brodie Ln,13.0,,,10913216.0,54725900.0,2017.0,0.184117052,3.0,,,43180.0,,
23206,S23207,TX Travis 4192806330000,TX Travis 8515 Brodie Ln,13.0,,,10913216.0,54725900.0,2017.0,0.184117052,3.0,,,43180.0,,
23207,S23208,TX Bexar 10838-000-0061,TX Bexar 4032 Southcross Blvd,44.0,,,1382340.0,9797459.0,2010.0,0.408278255,2.0,,,40638.0,,
23208,S23209,TX Hays R134265,TX Hays 201 Telluride St,8.0,,,4860510.0,53905000.0,2016.0,0.405376795,2.0,,,42718.0,,
23209,S23210,TX Bexar 14483-000-0023,TX Bexar 500 Santa Rosa St,40.0,,,10196250.0,12158260.0,2017.0,0.711902576,3.0,,,43028.0,,Newmark Knight Frank
23210,S23211,TX Harris 610870030235,TX Harris 3635 Shaver St,48.0,,,,,,0.455679355,2.0,,,38379.0,,
23211,S23212,TX Harris S23212,TX Harris 2800 Kirby Dr,10.0,,,,,,1.9365752390000002,7.0,,,42053.0,,"Eastdil Secured, LLC"
23212,S23213,TX Montgomery 9721-75-00102,TX Montgomery 1950 Hughes Landing Blvd,4.0,,,1589060.0,70000000.0,2016.0,3.18074036,8.0,,,42789.0,,
23213,S23214,TX Harris 1285630010002,TX Harris 12331 Gessner Dr,12.0,,,4467776.0,33313230.0,2015.0,0.29613029,3.0,,,43586.0,,Berkadia Real Estate Advisors
23214,S23215,TX Harris 422240000205,TX Harris 4000 Watonga Blvd,45.0,,6.0,3095681.0,11500000.0,2015.0,0.535289095,2.0,,,42376.0,,National Apartment Advisors
23215,S23216,TX Bexar 13075-001-0220,TX Bexar 3450 Southcross Blvd,49.0,,,983420.0,7173251.0,2013.0,0.354404604,1.0,,,41743.0,,
23216,S23217,TX Harris 1199460000002,TX Harris 14500 Cutten Rd,20.0,,,12929.0,12929.0,2014.0,0.464038492,3.0,,,42460.0,,
23217,S23218,TX Harris 1193990010001,TX Harris 4807 Pin Oak Park,21.0,,5.0,8837100.0,34000000.0,2010.0,1.01790859,3.0,,,40836.0,,
23218,S23219,TX Harris 610870030235,TX Harris 3635 Shaver St,48.0,,,1315410.0,4245460.0,2005.0,0.455679355,2.0,,,38359.0,,KET Enterprises Incorporated
23219,S23220,TX Dallas 002302000C0010000,TX Dallas 4606 Cedar Springs Rd,26.0,,,,,2008.0,0.453515971,3.0,,,40080.0,,
23220,S23221,TX Dallas 65052026510060000,TX Dallas 3900 Brookhaven Club Dr,50.0,,,,,2006.0,0.39215456200000004,2.0,,,38967.0,,The Apartment Group
23221,S23222,TX Bexar S23222,TX Bexar 2424 Gold Canyon Dr,16.0,,,,,,0.332986894,3.0,,,42914.0,,Marcus & Millichap
23222,S23223,TX Travis 379417,TX Travis 3101 Shoreline Dr,33.0,,,2037269.0,15650000.0,2011.0,0.43459175200000005,3.0,,,40898.0,,CBRE
23223,S23224,TX Dallas S23224,TX Dallas 14900 Lasater Rd,35.0,,,,,,323.12757200000004,1.0,,,42577.0,,"Eastdil Secured, LLC"
23224,S23225,TX Dallas 394952000000,TX Dallas 6003 Abrams Rd,44.0,,,4510940.0,7000000.0,2016.0,0.512285644,2.0,,,42811.0,,
23225,S23226,TX Travis 02-1401-1714-0000,TX Travis 2323 San Antonio St,52.0,,,1755130.0,17300000.0,2006.0,12.13472828,22.0,,,39114.0,,
23226,S23227,TX Lubbock R78434,TX Lubbock 2701 44th St,47.0,,,935341.0,5360000.0,2012.0,0.36634654,2.0,,,41086.0,,
23227,S23228,TX Dallas 654103400100,TX Dallas 7575 Chaucer Pl,36.0,,,1875060.0,8510810.0,2010.0,0.682022975,2.0,,,40697.0,,
23228,S23229,TX Dallas S23229,TX Dallas 3990 Vitruvian Way,6.0,,,,,,2.104489055,12.0,,,41446.0,,
23229,S23230,TX Dallas 32251070000020000,TX Dallas 1000 San Jacinto Dr,35.0,,,6525930.0,19900000.0,2014.0,0.519071979,3.0,,,42172.0,,
23230,S23231,TX Denton R173667,TX Denton 201 Round Grove Rd,25.0,,,6290934.0,39704867.0,2018.0,0.392205355,2.0,,,43545.0,,
23231,S23232,TX Harris 1063910000001,TX Harris 6301 Bellfort St,43.0,,,2288140.0,2627450.0,2013.0,1.667574568,3.0,,,41801.0,,
23232,S23233,TX Travis S23233,TX Travis 3401 Lamar Blvd,6.0,,,,,,,4.0,,,43074.0,,
23233,S23234,TX Taylor 45234,TX Taylor 2010 Clack St,42.0,,7.5,1470577.0,6364500.0,2009.0,0.371933942,2.0,,,40847.0,,
23234,S23235,TX Bexar S23235,TX Bexar 7601 Gateway Blvd,11.0,,,,,,0.39879959,3.0,,,42089.0,,
23235,S23236,TX Collin R2023604,TX Collin 7101 Chase Oaks Blvd,25.0,,,0.0,25622681.0,2007.0,0.368579225,2.0,,,39700.0,,
23236,S23237,TX Brazos 364382,TX Brazos 8085 Atlas Pear Dr,6.0,,,1974360.0,24808659.0,2018.0,0.444887627,3.0,,,43514.0,,
23237,S23238,TX Harris 1153030000006,TX Harris 9988 Windmill Lakes Blvd,36.0,,,1489752.0,13127035.0,2007.0,0.596860211,3.0,,,39324.0,,"Houston Income Properties, Inc."
23238,S23239,TX Travis 02-2414-0504-0000,TX Travis 1071 Clayton Ln,36.0,,,,,,0.596411209,3.0,,,37956.0,,
23239,S23240,TX Dallas 654103400100,TX Dallas 7575 Chaucer Pl,36.0,,,1875060.0,10972500.0,2016.0,0.682022975,2.0,,,42745.0,,
23240,S23241,TX Denton R111129,TX Denton 3939 Rosemeade Pky,33.0,,,2230272.0,18858329.0,2017.0,0.7720421540000001,3.0,,,43060.0,,
23241,S23242,TX Travis 811436,TX Travis 1225 Town Center Dr,7.0,,,3690590.0,48128169.0,2015.0,0.554111193,4.0,,,42543.0,,JLL
23242,S23243,TX Harris 1236260010001,TX Harris 619 Rollingbrook St,19.0,,,0.0,7437871.0,2010.0,0.281126268,2.0,,,40577.0,,
23243,S23244,TX Dallas 0073730B000010000,TX Dallas 3501 Buckner Blvd,34.0,,,1641320.0,10914110.0,2007.0,0.5949654910000001,3.0,,,39385.0,,
23244,S23245,TX Harris 1295100010001,TX Harris 7777 Katy Fwy,11.0,,,9812975.0,40899744.0,2010.0,1.146167694,4.0,,,40850.0,,
23245,S23246,TX Harris 1202420010004,TX Harris 1 Hermann Park Ct,56.0,,6.5,6077700.0,34491301.0,2011.0,1.47058509,10.0,,,41270.0,,JLL
23246,S23247,TX Harris 1010060000004,TX Harris 1950 Winrock Blvd,49.0,,,3267000.0,5185628.0,2008.0,0.675766358,2.0,,,40032.0,,Newmark Knight Frank
23247,S23248,TX Harris 1352360010001,TX Harris 1660 Katy Gap Rd,4.0,,,,,2017.0,0.48650031899999996,2.0,,,43305.0,,Newmark Knight Frank
23248,S23249,TX Collin S23249,TX Collin 19002 Dallas Pky,24.0,,,,,,0.518660077,3.0,,,39344.0,,CBRE
23249,S23250,TX Montgomery 0342-00-00350,TX Montgomery 200 Kellington Dr,18.0,,,0.0,18600000.0,2012.0,0.5468764,3.0,,,41333.0,,
23250,S23251,TX Harris 420740000009,TX Harris 2 Goodson Dr,46.0,,,3481360.0,8763373.0,2014.0,0.529678719,2.0,,,42125.0,,KET Enterprises Incorporated
23251,S23252,TX Harris 1194960010001,TX Harris 2210 Dallas St,20.0,,,12813760.0,34543582.0,2011.0,1.026434413,4.0,,,41199.0,,Newmark Knight Frank
23252,S23253,TX Tarrant 5784468,TX Tarrant 2007 Springcrest Dr,34.0,,,2143542.0,11050000.0,,0.31743368899999996,3.0,,,42383.0,,
23253,S23254,TX Tarrant S23254,TX Tarrant 7251 Crowley Rd,35.0,,,,,,0.50273733,2.0,,,41562.0,,
23254,S23255,TX Tarrant 5784468,TX Tarrant 2007 Springcrest Dr,34.0,,,1429028.0,6976000.0,2011.0,0.31743368899999996,3.0,,,41184.0,,
23255,S23256,TX Harris 1243240000001,TX Harris 12500 Barker Cypress Rd,16.0,,,6762690.0,28227073.0,2013.0,0.256575638,3.0,,,41884.0,,JLL
23256,S23257,TX Tarrant 7913281,TX Tarrant 2701 Grapevine Mills Blvd,19.0,,,3366079.0,47959662.0,2016.0,0.238203302,2.0,,,42916.0,,
23257,S23258,TX Travis 4192806320000,TX Travis 8515 Brodie Ln,13.0,,,10914216.0,54726900.0,2017.0,0.184117052,3.0,,,43180.0,,
23258,S23259,TX Tarrant 41705491,TX Tarrant 2726 Mercedes Ave,4.0,,,2964011.0,66400000.0,2018.0,1.9641297930000001,4.0,,,43517.0,,
23259,S23260,TX Bexar 16244-001-0011,TX Bexar 1200 Patricia Dr,37.0,,,1661690.0,16290290.0,2015.0,0.458784992,3.0,,,42398.0,,
23260,S23261,TX Williamson R517856,TX Williamson 10500 Lakeline Mall Dr,5.0,,,6788443.0,61987700.0,,0.37520550799999997,2.0,,,42660.0,,
23261,S23262,TX Tarrant 6998259,TX Tarrant 2825 State Hwy 360,22.0,6.0,5.2,2397618.0,38590000.0,2015.0,0.428228405,2.0,,,42375.0,,JLL
23262,S23263,TX Harris S23263,TX Harris 1822 Barker Cypress Rd,28.0,,,,,,0.213934165,3.0,,,42853.0,,
23263,S23264,TX Harris 1150920000005,TX Harris 818 Richcrest Dr,36.0,,,1860098.0,7800000.0,2008.0,0.526847678,2.0,,,40053.0,,Berkadia Real Estate Advisors
23264,S23265,TX Harris 1104050000004,TX Harris 7700 Corporate Dr,41.0,,,3708720.0,7500000.0,2010.0,0.5819210579999999,2.0,,,40585.0,,"Houston Income Properties, Inc."
23265,S23266,TX Harris 1329960010005,TX Harris 8627 Hufsmith Rd,5.0,6.0,,3140881.0,23591354.0,2014.0,0.451691038,3.0,,,42164.0,,Newmark Knight Frank
