,SID,SCAPN,SCSitus_NumNam,Building_age,Cap_rate_pro_forma,Cap_rate_actual,Land_value,Total_value,Assessed_yr,Floor_area_ratio,Num_floors,Price_per_sqft,Land_price_per_AC,Sale_date,Sale_price,Listing_broker_company
4451,S4452,FL Hillsborough U-27-28-19-ZZZ-000001-38930.0,FL Hillsborough 5659 Del Prado Dr,48,,6.63,1480000,10804400,,0.41598892,2,70.07,1269734.49,2/1/17,23404000,Franklin Street
4452,S4453,FL Orange 08-2329-2790-00-010,FL Orange 4708 Olive Branch Rd,33,,5.95,3040106,12411153,2010,0.410448048,2,21.68,387574.38,8/30/11,23350000,CBRE
4453,S4454,FL Seminole 21-29-24-300-001A-0000,FL Seminole 919 Ballard St,44,,6.75,0,13597221,2014,0.286766902,2,89.7,1120481.93,9/3/15,23250000,Newmark Knight Frank
4454,S4455,FL Palm Beach 74-42-43-12-03-001-0050,FL Palm Beach 1100 Village Blvd,29,,8.65,3550000,16102560,2000,0.478992609,3,72.87,1520327.87,12/13/00,23185000,CBRE
4455,S4456,FL Pinellas 06-30-16-70938-400-0801,FL Pinellas 305 Glades Cir,45,6.7,6.5,0,15550000,2015,0.352981945,2,93.72,1441011.88,9/15/16,23150000,Berkadia Real Estate Advisors
4456,S4457,FL Broward 50-42-21-34-0010,FL Broward 2445 18th Ter,31,,10.49,2304610,16400970,2003,0.383320782,3,104.12,1738473.17,1/28/04,23000000,
4457,S4458,FL Miami/Dade 30-4031-000-0180,FL Miami/Dade 11033 Kendall Dr,50,,7,,,2007,0.5507674,2,71.29,1710231.52,3/5/09,22900000,
4458,S4459,FL Pinellas 11-32-16-49167-000-0010,FL Pinellas 5473 27th St,46,,4.41,1473700,11250000,2005,0.190571988,3,72.28,600000,1/10/06,22800000,Marcus & Millichap
4459,S4460,FL Orange 11-2230-0000-00-030,FL Orange 7000 University Blvd,45,,9.15,6080000,12324348,2005,0.496222322,2,82.95,1793076.32,9/30/05,22790000,
4460,S4461,FL Broward 49-42-18-00-0054,FL Broward 3900 Prospect Rd,52,,,7648830,7876190,2014,0.000931307,1,14357.51,582451.61,9/4/15,22570000,
4461,S4462,FL Broward 48-42-23-00-0028,FL Broward 250 Sample Rd,45,,6.2,3494400,16168150,2013,0.428491446,2,92.16,1720183.49,8/27/14,22500000,Newmark Knight Frank
4462,S4463,FL Broward 51-41-08-17-0020,FL Broward 9900 Sheridan St,28,,9.14,2720490,14674700,1999,0.588008239,3,51.93,1330011.77,12/28/00,22370000,
4463,S4464,FL Alachua 06680-005-000,FL Alachua 1000 62nd Blvd,25,,,3174000,13982000,2015,0.40116766,3,39.66,693131.7,5/24/16,22000000,
4464,S4465,FL Manatee 38987-1005-2,FL Manatee 6904 Manatee Ave,45,6.7,6.7,2807610,12302850,2006,0.446790435,2,65.57,1276102.09,12/13/06,22000000,Cushman & Wakefield
4465,S4466,FL Hillsborough 022401-0000,FL Hillsborough 10200 Armenia Ave,46,5.84,5.8,2235664,11709764,2006,0.222903288,2,80.53,781963.86,3/29/07,21754000,Marcus & Millichap
4466,S4467,FL Orange 15-2329-0000-00-058,FL Orange 4746 Rio Grande Ave,44,,6.75,3040000,9669773,2016,0.372733123,2,85.44,1387222.95,3/31/17,21280000,Franklin Street
4467,S4468,FL Polk 27-29-23-000000-011040,FL Polk 300 Heartland Blvd,21,,,0,16340472,,0.518230499,3,41.25,931176.58,10/18/10,21150000,
4468,S4469,FL Miami/Dade 34-1135-030-0010,FL Miami/Dade 20855 9th Ct,23,,6.35,6178163,11280000,2012,0.413197578,2,49.97,899357.6,12/23/13,21000000,
4469,S4470,FL Duval S4470,FL Duval 4500 Baymeadows Rd,45,,,,,,0.433559186,2,72.9,1376787.4,10/6/15,20982240,CBRE
4470,S4471,FL Orange S4471,FL Orange 2000 33rd St,59,,,,,,0.122837761,1,91.25,488276.2,11/26/14,20942508,"Eastdil Secured, LLC"
4471,S4472,FL Manatee 38987-1005-2,FL Manatee 6904 Manatee Ave,45,,,1770080,10606203,2005,0.446790435,2,61.1,1189095.13,3/1/06,20500000,
4472,S4473,FL Palm Beach 00-42-43-12-10-001-0000,FL Palm Beach 4860 Sandstone Ln,32,,6.75,4590600,12233114,2010,0.558332852,3,58.66,1426573.43,10/30/12,20400000,CBRE
4473,S4474,FL Pinellas 11-32-16-49167-000-0010,FL Pinellas 5473 27th St,46,,5.62,1240298,12927400,2014,0.190571988,3,64.04,531578.95,2/27/15,20200000,JBM Institutional Multifamily Advisors
4474,S4475,FL Hillsborough 034835-0000,FL Hillsborough 13725 Plaza Ct,47,,,1876000,12768133,2005,0.490210792,2,46.83,1000000,5/5/06,20100000,
4475,S4476,FL Palm Beach 00-42-43-13-15-006-0000,FL Palm Beach 4775 Via Palm Lake,28,,10.9,3288000,12482487,2000,0.269709029,2,62.15,730193.5,5/31/01,20000000,Atlantic Realty Partners
4476,S4477,FL Lake 09-22-26-1405-35B-000,FL Lake 1601 Johns Lake Rd,17,,7.5,2184809,16348409,2008,0.303126469,3,63.3,835771,8/7/09,20000000,JLL
4477,S4478,FL Hillsborough 072308-0000,FL Hillsborough 1919 Sterling Palms Ct,22,,,1736000,13643264,2005,0.305030442,3,85.56,1136868.43,5/9/06,19770142,"Alliant Capital, LLC"
4478,S4479,FL Sarasota 1115-01-0010,FL Sarasota 1015 Ohana Way,19,,,0,6529072,2012,0.245175101,3,68.54,731973.29,3/19/13,19734000,JLL
4479,S4480,FL Broward S4480,FL Broward 5903 57th Ct,46,,,,,,0.433506681,2,71.37,1347762.11,5/11/12,19669375,
4480,S4481,FL Miami/Dade 01-3136-076-0010,FL Miami/Dade 1100 Biscayne Blvd,10,,,0,4200000,2012,16.59210474,67,49.76,,12/31/13,19500000,
4481,S4482,FL Brevard S4482,FL Brevard 2880 Wickham Rd,35,,,,,,0.121547128,2,91.71,485558.96,12/19/17,19270524,
4482,S4483,FL Pinellas 02-31-16-00000-210-0100,FL Pinellas 5200 28th St,62,,,5973368,8300000,2017,0.149279156,1,77,500700.08,6/27/18,19096000,
4483,S4484,FL Broward 49-41-12-35-0010,FL Broward 5700 Rock Island Rd,23,,7.98,1765030,14250000,2002,0.40458042,3,70.95,1250447.35,1/21/03,18868000,
4484,S4485,FL Broward 48-42-11-09-0010,FL Broward 700 Cypress Club Way,31,,9.68,4133700,15235140,1999,0.217543587,2,67.94,643835.62,12/21/00,18800000,
4485,S4486,FL Lee 23-44-25-P4-00061-0020,FL Lee 7500 Omni Ln,17,,,1150712,2926360,2012,0.340850482,3,62.91,934020.77,11/19/13,18750000,
4486,S4487,FL Orange 22-2329-6345-01-010,FL Orange 2100 Oak Ridge Rd,46,,6.2,2812000,11817745,2012,0.20895881,2,74.89,681680.84,11/26/13,18500000,JLL
4487,S4488,FL Hillsborough A-24-29-18-4ZV-000012-00013.1,FL Hillsborough 548 Grand Central Ave,0,,,,,,,8,79.66,,10/11/17,18485074,ARA Newmark
4488,S4489,FL Pinellas 11-32-16-49167-000-0010,FL Pinellas 5473 27th St,46,,,1258159,11750000,2012,0.190571988,3,58.47,485414.61,7/25/13,18445755,
4489,S4490,FL Pinellas 18-30-17-50949-002-0020,FL Pinellas 501 116th Ave,44,6,,1490436,10400000,2012,0.363304877,1,76.53,1211118.46,2/19/13,18300000,Cushman & Wakefield
4490,S4491,FL Brevard 26-36-36-00-00005.0-0000.00,FL Brevard 4465 Preserve Dr,13,,,0,15000000,2010,0.100390154,2,48.8,213386.19,4/26/12,18300000,
4491,S4492,FL Broward 49-41-24-11-0030,FL Broward 4500 36th St,47,,8.2,1039820,15400660,2012,0.889208496,4,59.05,2287294.21,3/18/14,18200000,Marcus & Millichap
4492,S4493,FL Pinellas 08-28-16-00000-410-0200,FL Pinellas 3975 Country Place Ln,35,,6.43,2590600,12900000,2004,0.253814537,2,68.8,760669.46,2/10/05,18180000,
4493,S4494,FL Palm Beach 70-42-44-13-00-000-1040,FL Palm Beach 550 Kirk Rd,48,,,5652000,14199782,2013,0.641347016,3,75.82,2118128.65,4/10/14,18110000,CBRE
4494,S4495,FL Pinellas 07-30-17-72696-001-0010,FL Pinellas 11901 4th St,31,,6.9,5627300,13500400,2001,0.338358385,3,74.23,1094052.22,2/1/02,18100000,CB Commercial
4495,S4496,FL Brevard 29-36-01-00-00254.0-0000.00,FL Brevard 500 Malabar Rd,19,5.64,,1520000,13472530,2013,0.374473973,2,52.17,850963.8,1/23/15,18100000,
4496,S4497,FL Orange 23-2230-0000-00-114,FL Orange 7595 Sun Tree Cir,35,,6.74,2072146,12436948,2004,0.392701116,2,79.72,1363636.36,11/14/05,18000000,Marcus & Millichap
4497,S4498,FL Volusia 5215-13-00-0010,FL Volusia 100 Powell Blvd,30,,6.1,1824000,9245668,2013,0.277368927,2,58.69,709142.53,9/10/14,17885000,CBRE
4498,S4499,FL Orange 30-2226-0000-00-129,FL Orange 7960 Pine Crossings Cir,33,,6.25,2920000,11214120,2010,0.26692673,2,68.35,794710.27,7/17/12,17800000,"Cushman & Wakefield of Florida, Inc."
4499,S4500,FL Hillsborough 142878-0100,FL Hillsborough 8412 Rio Bravo Ct,46,,6.16,1776000,9931710,2004,0.327000805,2,60.01,854791.41,2/8/06,17750000,Marcus & Millichap
4500,S4501,FL Seminole 20-30-26-5AR-0D00-116F,FL Seminole 1131 Castle Wood Ter,26,,6.78,0,9925544,2013,0.17267296,3,48.9,367830.42,3/26/14,17700000,CBRE
4501,S4502,FL Citrus S4502,FL Citrus 960 Suncoast Blvd,36,,,,,,0.062435518,1,77.85,211733.42,1/6/15,17516706,"Eastdil Secured, LLC"
4502,S4503,FL Orange 15-2329-0000-00-058,FL Orange 4746 Rio Grande Ave,44,,,0,8180741,2005,0.372733123,2,69.06,1121251.63,3/22/07,17200000,
4503,S4504,FL Miami/Dade 30-2206-057-0010,FL Miami/Dade 361 191st St,32,6.75,4,3454732,17485000,2011,0.870884455,2,60.69,2302158.18,5/25/12,17174100,Continental Real Estate Companies
4504,S4505,FL Alachua 06680-005-000,FL Alachua 1000 62nd Blvd,25,,6.5,0,17018600,2011,0.40116766,3,30.83,538752.36,2/11/13,17100000,CBRE
4505,S4506,FL Duval 145178-0040,FL Duval 301 Caravan Cir,45,,,683662,4310530,2005,0.32953753,2,52.43,752605.79,7/21/06,16896000,
4506,S4507,FL Broward 49-41-12-35-0010,FL Broward 5700 Rock Island Rd,23,,12.77,1765030,10145770,1999,0.40458042,3,63.46,1118364.37,6/30/00,16875000,
4507,S4508,FL Duval 152683-0030,FL Duval 8231 Princeton Square Blvd,35,,8.31,1282400,7591666,2002,0.282604856,2,83.58,1028913.38,5/30/03,16850000,
4508,S4509,FL Pinellas 06-30-16-15498-000-0041,FL Pinellas 305 Glades Cir,45,7.5,7.2,1510502,9700085,2012,0.352981945,2,67.81,1042632.79,4/30/13,16750000,JBM of Marcus & Millichap
4509,S4510,FL Broward 49-41-22-20-0010,FL Broward 6701 Oakland Park Blvd,33,,,2557520,13330800,1998,0.411324437,2,50.66,907746.83,9/1/99,16700000,
4510,S4511,FL Duval S4511,FL Duval 4500 Baymeadows Rd,45,,,,,,0.433559186,2,57.2,1080195.6,1/16/08,16462181,
4511,S4512,FL Seminole 16-21-29-501-0000-0970,FL Seminole 1037 Alden Pky,31,,8.4,1572516,13057862,2002,0.179163845,3,135.26,1055591.26,6/12/03,16425000,CBRE
4512,S4513,FL Orange S4513,FL Orange 8950 Polynesian Ln,44,,,,,,0.002899043,1,2433.58,307317.48,7/1/11,16416900,
4513,S4514,FL Duval S4514,FL Duval 301 Caravan Cir,45,,,,,,0.32953753,2,50.58,726057.91,9/21/17,16300000,Walker & Dunlop LLC
4514,S4515,FL Marion S4515,FL Marion 5866 58th Pl,28,,,,,,0.086918791,1,74.09,280529.7,1/6/15,16281944,"Eastdil Secured, LLC"
4515,S4516,FL Palm Beach 74-43-43-20-01-008-0000,FL Palm Beach 700 Executive Center Dr,33,,10.1,1331041,7329259,1999,0.724998848,3,53.51,1690045.63,11/16/99,16000000,Atlantic Realty Partners
4516,S4517,FL Orange 22-2231-9459-00-010,FL Orange 1700 Woodbury Rd,28,,9.06,,,,0.308375478,3,59.26,796019.9,4/21/97,16000000,St. Clair & Associates
4517,S4518,FL Orange S4518,FL Orange 7595 Sun Tree Cir,35,,,,,,0.392701116,2,70.41,1204401.52,5/12/14,15898100,Las Olas Realty and Management
4518,S4519,FL Duval 145178-0040,FL Duval 301 Caravan Cir,45,,,683662,4271763,2004,0.32953753,2,48.1,690423.16,12/16/05,15500000,
4519,S4520,FL Palm Beach 70-42-44-13-00-000-1040,FL Palm Beach 550 Kirk Rd,48,9,6,,,2010,0.641347016,3,64.68,1807017.54,3/2/12,15450000,ARA Newmark
4520,S4521,FL Miami/Dade 30-2134-017-0010,FL Miami/Dade 2615 115th St,56,9,8.49,2678915,11800000,2009,0.425164085,4,70.92,1313485.11,9/8/10,15000000,Marcus & Millichap
4521,S4522,FL Volusia S4522,FL Volusia 1645 Dunlawton Ave,31,,,,,,0.291432166,2,55.73,707502.37,12/22/11,14900000,"Cushman & Wakefield of Florida, Inc."
4522,S4523,FL Hillsborough U-06-28-19-ZZZ-000001-27200.0,FL Hillsborough 1250 Skipper Rd,49,,8,,,,0.313352965,2,75.18,1026206.9,12/1/17,14880000,GLT Group LLC
4523,S4524,FL Orange 11-2230-0000-00-030,FL Orange 7000 University Blvd,45,,9.15,1824000,7209881,2002,0.496222322,2,53.96,1166404.41,1/15/04,14825000,Cushman & Wakefield
4524,S4525,FL Duval S4525,FL Duval 1441 Manotak Ave,46,,,,,,0.32370337,2,52.74,743718.59,9/21/17,14800000,Walker & Dunlop LLC
4525,S4526,FL Osceola 17-25-29-1242-0001-005.0,FL Osceola 2100 Cascades Blvd,32,,,,,1997,0.304910087,3,51.72,686915.89,2/12/99,14700000,
4526,S4527,FL Hillsborough U-27-28-19-ZZZ-000001-39150.0,FL Hillsborough 6919 Bonair Dr,48,5.4,7.12,1500000,10707191,2015,0.35467464,2,57.49,888198.76,11/17/15,14300000,Marcus & Millichap
4527,S4528,FL Osceola 26-28-01-5494-0001-00C.0,FL Osceola 4658 Whispering Pine Blvd,34,,6.5,3633900,3800600,2010,0.002193679,1,2427.18,231933.59,11/3/10,14250000,Westfield Realty Group
4528,S4529,FL Polk 35-28-23-138170-006000,FL Polk 1100 Oakbridge Pky,31,,8.5,,10597039,2010,0.277867236,3,50,605194.84,6/15/11,14150000,Marcus & Millichap
4529,S4530,FL Hillsborough 034835-0000,FL Hillsborough 13725 Plaza Ct,47,,7.31,1876000,11386421,2004,0.490210792,2,32.62,696517.41,6/13/05,14000000,Marcus & Millichap
4530,S4531,FL Escambia 09-2S-30-0800-000-003,FL Escambia 700 Truman Ave,45,,9.61,,,,0.371665149,2,38.24,619026.15,6/17/08,13730000,Marcus & Millichap Inc
4531,S4532,FL Broward S4532,FL Broward 4500 36th St,47,,,,,,0.889208496,4,44.45,1721754.43,9/21/12,13700000,John Burpee & Associates
4532,S4533,FL Broward 49-41-26-13-0010,FL Broward 2903 60th Ave,46,,8.36,7816210,9409960,2002,0.546998787,5,50.51,1203620.63,7/18/03,13550000,
4533,S4534,FL Duval 011376-0000,FL Duval 1441 Manotak Ave,46,,8.37,866844,8038411,2003,0.32370337,2,48.06,677668.34,7/16/04,13485600,
4534,S4535,FL Orange 10-2230-0000-00-089,FL Orange 220 Semoran Blvd,37,,8.11,2480000,7890935,2005,0.29011421,2,66.3,837812.5,4/27/06,13405000,
4535,S4536,FL Orange 36-2228-8668-00-001,FL Orange 1053 Hiawassee Rd,30,,,,,,0.260959932,3,28.57,324742.2,11/13/08,13314430,
4536,S4537,FL Alachua 06741-002-000,FL Alachua 4117 20th Ave,42,,,2891300,6746500,2017,0.197111386,1,66.83,573800.26,1/5/18,13272000,"Coldwell Banker Commercial M.M. Parrish, Realtors"
4537,S4538,FL Manatee 51815-1003-9,FL Manatee 4601 66th St,17,,,4180000,27257338,2017,0.218078327,2,46.91,445657.98,2/14/17,13004300,
4538,S4539,FL Hillsborough A-22-28-19-440-000000-00050.0,FL Hillsborough 8412 Rio Bravo Ct,46,,6.25,1776000,12507961,2014,0.327000805,2,43.95,626044.41,4/24/15,13000000,JBM Institutional Multifamily Advisors
4539,S4540,FL Miami/Dade 30-7902-000-0061,FL Miami/Dade 28600 132nd Ave,,,,2774925,3101225,2017,0.116650414,1,58.54,297458.21,11/13/18,12990000,
4540,S4541,FL Broward 49-41-24-11-0030,FL Broward 4500 36th St,47,,7.53,1126470,6581270,2002,0.889208496,4,41.86,1621214.03,3/29/03,12900000,CBRE
4541,S4542,FL Manatee 38987-1005-2,FL Manatee 6904 Manatee Ave,45,,8.86,1710280,7442799,2003,0.446790435,2,37.7,733758.7,12/18/03,12650000,
4542,S4543,FL Broward 49-42-14-00-0150,FL Broward 5201 Dixie Hwy,45,,,3118280,15410400,2011,0.578549692,2,50.24,1266129.03,1/27/12,12560000,
4543,S4544,FL Duval 103819-0020,FL Duval 4375 Confederate Point Rd,51,,9.77,1557625,7837336,2001,0.480826397,2,32.41,678726.88,9/16/02,12475000,
4544,S4545,FL Hillsborough U-27-28-19-ZZZ-000001-39150.0,FL Hillsborough 6919 Bonair Dr,48,,7.5,1620000,7863555,2012,0.35467464,2,49.69,767701.86,3/31/14,12360000,Marcus & Millichap
4545,S4546,FL Broward S4546,FL Broward 2903 60th Ave,46,,,,,,0.546998787,5,45.85,1092585.52,9/21/12,12300000,John Burpee & Associates
4546,S4547,FL Manatee 38987-1005-2,FL Manatee 6904 Manatee Ave,45,7.67,4.67,2526550,10125219,2010,0.446790435,2,35.76,696055.68,3/14/11,12000000,Colliers International Tampa Bay Florida
4547,S4548,FL Orange 10-2230-0000-00-024,FL Orange 3650 Summer Wind Dr,46,,12.56,1824000,7539988,1998,0.40518894,2,40.57,716012.08,2/9/00,11850000,CBRE
4548,S4549,FL Sarasota 0088-09-0001,FL Sarasota 3441 Clark Rd,45,,,2161800,7913000,2005,0.323579477,1,83.18,1172446.1,10/6/05,11637700,
4549,S4550,FL Hillsborough 142878-0100,FL Hillsborough 8412 Rio Bravo Ct,46,,,1776000,13299680,2003,0.327000805,2,38.47,548029.65,12/2/03,11380000,
4550,S4551,FL Duval S4551,FL Duval 8985 Normandy Blvd,49,,,,,,0.042920975,,153.98,287895.96,9/29/14,11256300,Newmark Knight Frank
4551,S4552,FL Hillsborough U-04-28-19-ZZZ-000001-25420.0,FL Hillsborough 13725 Plaza Ct,47,,,1622497,15686500,2007,0.490210792,2,25.98,554726.37,3/3/08,11150000,Marcus & Millichap
4552,S4553,FL Broward 48-42-23-00-0028,FL Broward 250 Sample Rd,45,,10.6,,,,0.428491446,2,43.01,802752.29,8/31/89,10500000,
4553,S4554,FL Palm Beach 00-43-45-07-00-000-7040,FL Palm Beach 7900 Lawrence Rd,46,,,203532,8107532,2010,0.002135872,1,2444.71,227451.84,4/12/11,10390000,
4554,S4555,FL Polk 14-28-23-000000-023010,FL Polk 340 Brunnell Pky,39,,,0,4916261,2011,0.088932806,1,58.08,224991.3,12/14/12,10349600,
4555,S4556,FL Hillsborough S4556,FL Hillsborough 411 River Bay Dr,49,,,,,,0.077279519,1,2444.15,8227714.62,1/18/08,9986800,
4556,S4557,FL Duval 103819-0500,FL Duval 4375 Confederate Point Rd,51,,6.16,4562310,8057400,2011,0.480826397,2,25.91,542709.47,4/18/12,9975000,JLL
4557,S4558,FL Polk 26-28-23-000000-011010,FL Polk 1926 Harden Blvd,36,,9.8,0,8415517,2015,0.00280674,1,1586.27,193940.35,9/19/16,9800000,
4558,S4559,FL Broward 48-42-23-00-0023,FL Broward 250 Sample Rd,45,,14.5,2145250,9103100,2001,0.428491446,2,39.53,737767.58,12/3/01,9650000,Gene Snyder & Co. Realtors
4559,S4560,FL Broward 49-41-26-13-0010,FL Broward 2903 60th Ave,46,,9.12,490390,5073560,1997,0.546998787,5,34.48,821659.84,7/30/98,9250000,
4560,S4561,FL Hillsborough 035171-0000,FL Hillsborough 14350 22nd St,49,,11,700800,5233443,2002,0.445909157,2,57.1,1109045.85,3/20/03,8950000,Dennis Realty & Investment Corp
4561,S4562,FL Duval 145178-0040,FL Duval 301 Caravan Cir,45,6.42,,2733862,8009700,2013,0.32953753,2,27.41,393499.42,6/5/14,8834062,"ARA, a Newmark Company"
4562,S4563,FL Duval 011376-0000,FL Duval 1441 Manotak Ave,46,,6.5,1462500,5000000,2012,0.32370337,2,31.04,437688.44,1/29/14,8710000,"ARA, a Newmark Company"
4563,S4564,FL Volusia 5214-00-00-0100,FL Volusia 1717 Mason Ave,24,,,1440000,7610096,2016,0.306220092,3,23.74,316640.45,1/20/16,8669109,JLL
4564,S4565,FL Sarasota 1115-01-0010,FL Sarasota 1015 Ohana Way,19,10.05,7.52,2055200,6936000,2008,0.245175101,3,28.48,304154.3,1/11/10,8200000,JBM of Marcus & Millichap
4565,S4566,FL Leon 21-20-51-009-000.0,FL Leon 1599 Capital Cir,49,,,2093000,2211276,2017,5.44E-07,1,8100000,192079.68,4/30/18,8100000,
4566,S4567,FL Hillsborough 142878-0100,FL Hillsborough 8412 Rio Bravo Ct,46,,,1064000,5958276,1997,0.327000805,2,27.38,390073.83,8/4/98,8100000,
4567,S4568,FL Polk 31-26-27-709001-000010,FL Polk 39610 Highway 27,32,,9.75,1001011,2220889,2000,0.006559917,1,662.73,189375,8/29/01,7575000,Marcus & Millichap
4568,S4569,FL Hillsborough 043784-0000,FL Hillsborough 411 River Bay Dr,49,,,2940300,5720832,2003,0.077279519,1,1835.54,6178942.17,11/24/03,7500000,Nye Commercial Advisors
4569,S4570,FL Pinellas 02-31-16-00000-210-0100,FL Pinellas 5200 28th St,62,,,4638900,9675200,1999,0.149279156,1,30.24,196651.16,8/17/00,7500000,Marcus & Millichap
4570,S4571,FL Palm Beach 00-43-45-07-00-000-7040,FL Palm Beach 7900 Lawrence Rd,46,,,3860000,4033798,1997,0.002135872,1,1658.82,154334.5,7/13/98,7050000,
4571,S4572,FL Broward S4572,FL Broward 12500 State Road 84,49,,,,,,0.005358206,1,640,149378.19,7/11/08,7040000,"Cushman & Wakefield of Florida, Inc."
4572,S4573,FL Manatee 38987-1005-2,FL Manatee 6904 Manatee Ave,45,,,,,2009,0.446790435,2,20.87,406096.29,11/16/10,7001100,
4573,S4574,FL Duval 015857-0000,FL Duval 6539 Townsend Rd,72,,,1368150,3141900,2018,0.078537198,1,51.31,175528.27,5/29/19,6861400,
4574,S4575,FL Orange 15-2428-0000-00-009,FL Orange 8950 Polynesian Ln,44,,,,,,0.002899043,1,904.24,114189.44,9/15/95,6100000,
4575,S4576,FL Pinellas 17-30-16-69750-300-5400,FL Pinellas 10611 66th St,47,,,,4531200,1996,0.08722578,1,25.67,97550.58,5/13/97,5950000,
4576,S4577,FL Polk 14-28-23-000000-023010,FL Polk 340 Brunnell Pky,39,,,,,2004,0.088932806,1,31.85,123369.57,4/1/05,5675000,
4577,S4578,FL Duval S4578,FL Duval 1441 Manotak Ave,46,,,,,,0.32370337,2,19.24,271356.78,3/3/11,5400000,"ARA, A Newmark Company"
4578,S4579,FL Orange 10-2230-0000-00-024,FL Orange 3650 Summer Wind Dr,46,,,,,,0.40518894,2,17.74,313069.49,2/15/96,5181300,
4579,S4580,FL Hillsborough S4580,FL Hillsborough 13725 Plaza Ct,47,,,,,,0.490210792,2,11.72,250306.52,11/5/10,5031161,
4580,S4581,FL Leon 21-20-51-009-000.0,FL Leon 1599 Capital Cir,49,,,0,2219249,2012,5.44E-07,1,5000000,118567.7,5/1/13,5000000,KW Commercial
4581,S4582,FL Hillsborough 035198-0100,FL Hillsborough 1250 Skipper Rd,49,,12.27,2560000,7068895,2002,0.313352965,2,25.26,344827.59,2/26/02,5000000,
4582,S4583,FL Broward 51-42-15-BF-0020,FL Broward 140 Dixie Hwy,11,,,0,2820840,,2.669407258,10,60.73,,5/14/12,4494000,
4583,S4584,FL Hillsborough 16946-0000,FL Hillsborough 15402 Manning Dr,46,,,5031355,5299199,1998,0.000988646,1,2092.15,90099.21,3/30/99,4450000,
4584,S4585,FL Hillsborough 035193-0000,FL Hillsborough 14350 22nd St,49,,,30660,630073,1998,0.445909157,2,26.79,520446.1,7/1/99,4200000,Coldwell Banker
4585,S4586,FL Duval S4586,FL Duval 6539 Townsend Rd,72,,,,,,0.078537198,1,31.25,106899.46,9/29/14,4178700,Newmark Knight Frank
4586,S4587,FL Hillsborough U-06-28-19-ZZZ-000001-27200.0,FL Hillsborough 1250 Skipper Rd,49,14.5,11.5,1600000,6098800,2010,0.313352965,2,20.72,282758.62,5/11/11,4100000,Berkshire Hathaway HomeServices - EWM Realty
4587,S4588,FL Hillsborough U-07-28-19-ZZZ-000001-29490.0,FL Hillsborough 12401 15th St,54,,,1258556,6814914,2008,0.271986934,2,19.86,235294.12,4/12/10,3400000,Franklin Street
4588,S4589,FL Duval 015857-0000,FL Duval 6539 Townsend Rd,72,,,0,3960300,2007,0.078537198,1,22.43,76745.97,8/13/08,3000000,Uniprop Manufactured Housing Comm Income Fund
4589,S4590,FL Leon 41-04-20-248-000.0,FL Leon 3535 Roberts Ave,48,,,1860000,1947303,2015,0.107097472,1,13.48,62879.9,11/30/15,3000000,
4590,S4591,FL Hillsborough U-06-08-19-ZZZ-000001-27200.0,FL Hillsborough 1250 Skipper Rd,49,,,1569524,7233900,2009,0.313352965,2,14.4,196551.72,1/25/11,2850000,
4591,S4592,FL Orange 15-2329-0000-00-058,FL Orange 4746 Rio Grande Ave,44,,,3040000,9669773,2016,0.372733123,2,8.34,135470.66,11/20/15,2078120,
4592,S4593,FL Duval 145178-0040,FL Duval 301 Caravan Cir,45,,,0,9467300,2009,0.32953753,2,5.59,80182.63,5/17/11,1800100,
4593,S4594,FL Osceola 25-27-04-0000-0060-000.0,FL Osceola 8006 Irlo Bronson Memorial Hwy,0,,,7618800,7618800,2017,0.223315753,6,4.04,39338.52,7/16/18,909900,
4594,S4595,FL Palm Beach 00-42-43-13-20-003-3040,FL Palm Beach 4775 Via Palm Lake,28,,5.6,,,,0.269709029,2,79.55,,5/19/15,875000,"Beachfront Realty, Inc"
4595,S4596,FL Lee 23-44-25-P4-00061-0020,FL Lee 7500 Omni Ln,17,,,0,3404388,2010,0.340850482,3,9.06,134498.99,5/3/11,675000,
4596,S4597,FL Pinellas 24-31-16-63981-000-0010,FL Pinellas 1010 Central Ave,12,,,,,,,4,229.01,,8/18/17,450000,
