,SCAPN,SCSitus_NumNam,PropID,Star_rating,City,State,Zip,County,For_sale_price,For_sale_status,Land_area,Num_units,Cap_rate,Vacancy_%,Avg_unit_sqft,Avg_Concession_%,Parking_per_unit,Days_on_mkt,Amenities,Year_built,Year_reno,Last_sale_date,Last_sale_price,Transit_dist_mile,Transit_walk_time_min,Const_material,Num_studio,Studio_rent_sqft,Studio_avg_sqft,Studio_concession_%,Studio_vacancy_%,Num_1_bed,1_bed_rent_sqft,1_bed_avg_sqft,1_bed_concession_%,1_bed_vacancy_%,Num_2_bed,2_bed_rent_sqft,2_bed_avg_sqft,2_bed_concession_%,2_bed_vacancy_%,Num_3_bed,3_bed_rent_sqft,3_bed_avg_sqft,3_bed_concession_%,3_bed_vacancy_%,Num_4_bed,4_bed_rent_sqft,4_bed_avg_sqft,4_bed_concession_%,4_bed_vacancy_%,2010_Avg_age,2019_Avg_age,2019_Pop_25_39,2024_Avg_age,2024_Pop_25_39
1157,GA Liberty 044A-001,GA Liberty942 Grove Point Dr,P1158,3,Hinesville,GA,313136499,Liberty,,N,10.56,140,,17.14,996.0,1.0,,,Gated,,,,,,,,,,,,,60.0,1.03,779.0,1.0,16.7,60.0,0.84,1106.0,1.0,16.7,20.0,0.78,1318.0,1.0,20.0,,,,,,31.5,32.0,912.0,33.4,875.0
1158,GA Houston 0C024001A000,GA Houston800 Gunn Rd,P1159,4,Centerville,GA,31028,Houston,,N,25.9102,312,,1.92,1072.0,4.1,,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Tennis Court, Corporate Suites, Gated, Car Wash Area, Furnished Units Available, Gameroom, Planned Social Activities, Walking/Biking Trails, Storage Space",2001.0,,10/09/15,,9.3,,Masonry,,,,,,125.0,0.95,888.0,0.4,1.6,163.0,0.89,1173.0,7.0,1.8,24.0,0.8,1350.0,0.4,4.2,,,,,,37.3,38.1,1024.0,39.2,968.0
1159,GA Gwinnett R6272-061,GA Gwinnett510 Guthridge Ct,P1160,4,Peachtree Corners,GA,300923503,Gwinnett,,N,39.0,295,,21.36,894.0,0.0,,,"Business Center, Controlled Access, Fitness Center, Grill, Pet Play Area, Walking/Biking Trails, Lounge",2018.0,,,,34.6,,,,,,,,179.0,1.93,702.0,0.0,21.2,116.0,1.69,1191.0,0.0,21.6,,,,,,,,,,,37.5,39.1,1295.0,40.6,1173.0
1160,GA Forsyth 043-084,GA Forsyth6500 Halcyon Way,P1161,4,Alpharetta,GA,30005,Forsyth,,N,4.0,300,,,975.0,0.0,,,,2019.0,,,,,,,,,,,,100.0,,800.0,,,100.0,,950.0,,,100.0,,1175.0,,,,,,,,31.4,34.6,986.0,37.1,973.0
1161,GA Forsyth 043-084,GA Forsyth6550 Halcyon Way,P1162,4,Alpharetta,GA,30005,Forsyth,,N,,160,,,961.0,0.0,,,,2019.0,,,,,,,,,,,,108.0,2.49,848.0,0.0,,52.0,2.42,1195.0,0.0,,,,,,,,,,,,32.1,34.9,445.0,37.3,421.0
1162,GA Henry 092--01-004-000,GA Henry820 Hampton Rd,P1163,3,Mcdonough,GA,302538997,Henry,,N,34.425,276,,3.26,1131.0,0.5,1.63,,"Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Tennis Court, Gated, Tanning Salon, Grill, Laundry Service",1996.0,,10/11/18,"28,900,000",37.23,,Wood Frame,,,,,,88.0,0.88,908.0,0.5,3.4,122.0,0.93,1152.0,0.5,3.3,66.0,0.87,1390.0,0.5,3.0,,,,,,30.1,32.7,2705.0,34.4,2687.0
1163,GA Gwinnett R6188-624,GA Gwinnett1800 Hampton Xing,P1164,3,Norcross,GA,300934000,Gwinnett,,N,12.0,140,,,1088.0,0.3,2.1430000000000002,,"Business Center, Clubhouse, Courtyard, Fitness Center, Laundry Facilities, Playground, Pool, Tennis Court",1985.0,,,,30.76,,Masonry,,,,,,48.0,1.03,853.0,0.3,0.0,72.0,0.82,1185.0,0.3,0.0,20.0,0.85,1300.0,0.3,0.0,,,,,,28.5,31.1,4645.0,33.3,4320.0
1164,GA Gwinnett R6171-003B,GA Gwinnett1012 Harbins Rd,P1165,3,Norcross,GA,300934351,Gwinnett,,N,8.388,100,,1.0,1052.0,0.3,2.0,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Playground, Pool, Property Manager on Site",1985.0,,09/29/17,"8,900,000",30.98,,Wood Frame,,,,,,24.0,0.93,900.0,0.3,0.0,76.0,0.92,1100.0,0.3,1.3,,,,,,,,,,,29.3,31.8,4169.0,33.8,3971.0
1165,GA Floyd J11W-025,GA Floyd20 Harbour Rd,P1166,2,Rome,GA,301659058,Floyd,,N,180.0,350,,5.14,,0.0,,,,2000.0,,09/30/14,"3,900,000",,,,,,,,,350.0,,,,5.1,,,,,,,,,,,,,,,,36.3,37.6,376.0,38.4,382.0
1166,GA Gwinnett R7258-015,GA Gwinnett102 Hartford Run,P1167,2,Buford,GA,30518,Gwinnett,,N,21.13,258,,9.3,574.0,0.9,0.775,,"Laundry Facilities, Laundry Service",1989.0,,06/15/17,"14,225,000",,,Wood Frame,41.0,2.46,300.0,0.9,9.8,198.0,1.58,600.0,8.0,9.1,19.0,1.14,900.0,0.9,10.5,,,,,,,,,,,34.1,34.8,1308.0,36.2,1258.0
1167,GA Henry S12--01-012-000,GA Henry5220 Henry Blvd,P1168,3,Stockbridge,GA,302813245,Henry,,N,12.79,128,,3.13,1193.0,0.0,1.9609999999999999,,"Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Tennis Court, Breakfast/Coffee Concierge, Laundry Service, Package Service, Pet Play Area, Planned Social Activities, Walking/Biking Trails, Wi-Fi, Maintenance on site",1989.0,2013.0,06/27/17,"10,350,000",37.23,,Wood Frame,,,,,,32.0,1.16,908.0,0.0,6.3,82.0,0.71,1271.0,0.0,2.4,14.0,0.84,1390.0,0.0,0.0,,,,,,32.6,34.3,2142.0,35.9,2192.0
1168,GA Gwinnett R7041-249,GA Gwinnett1335 Herrington Rd,P1169,4,Duluth,GA,300964683,Gwinnett,,N,47.8,535,,16.26,1033.0,0.3,0.0,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Tennis Court, Gated, Breakfast/Coffee Concierge, Cabana, Gameroom, Grill, Wi-Fi",2001.0,,,,38.04,,Wood Frame,,,,,,161.0,1.52,750.0,0.0,16.2,315.0,1.18,1115.0,0.5,16.2,59.0,1.15,1365.0,0.0,17.0,,,,,,28.4,30.6,4897.0,32.6,4542.0
1169,GA Gwinnett P1170,GA Gwinnett1339 Herrington Rd,P1170,4,Lawrenceville,GA,30044,Gwinnett,,N,46.01,330,,,1032.0,0.0,,,,2021.0,,,,37.47,,,7.0,,589.0,,,125.0,,795.0,,,161.0,,1143.0,,,37.0,,1434.0,,,,,,,,28.5,30.8,3955.0,32.9,3681.0
1170,GA Gwinnett R7042-003,GA Gwinnett1400 Herrington Rd,P1171,4,Lawrenceville,GA,30044,Gwinnett,,N,47.9,540,,8.15,1110.0,0.9,1.8519999999999999,,"Business Center, Controlled Access, Laundry Facilities, Tennis Court, Package Service",2003.0,,,,38.02,,Masonry,,,,,,255.0,1.14,918.0,0.9,8.2,260.0,1.02,1272.0,0.9,8.1,25.0,1.13,1392.0,0.9,8.0,,,,,,28.6,30.7,4396.0,32.7,4128.0
1171,GA Gwinnett R7075-010,GA Gwinnett1564 Herrington Rd,P1172,4,Lawrenceville,GA,30043,Gwinnett,,N,27.11,292,,2.4,1157.0,0.4,2.26,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Playground, Tennis Court, Gated, Basketball Court, Car Wash Area",2003.0,,,,37.52,,Wood Frame,,,,,,48.0,0.82,975.0,0.4,2.1,220.0,0.82,1175.0,0.4,2.3,24.0,0.82,1350.0,0.4,4.2,,,,,,28.9,30.9,2668.0,32.9,2501.0
1172,GA Gwinnett R7038-366,GA Gwinnett2800 Herrington Woods Ct,P1173,3,Lawrenceville,GA,30044,Gwinnett,,N,35.52,324,,4.94,1002.0,0.8,0.525,,"Fitness Center, Picnic Area, Playground, Maintenance on site",1997.0,,06/15/16,"31,700,000",37.6,,Wood Frame,,,,,,72.0,1.64,709.0,1.5,5.6,168.0,1.35,962.0,0.6,4.8,66.0,1.24,1296.0,0.6,4.6,18.0,1.22,1472.0,0.6,5.6,29.8,31.8,4031.0,33.7,3795.0
1173,GA Henry 075--01-012-007,GA Henry1690 Highway 20,P1174,4,Mcdonough,GA,302537310,Henry,,N,39.671,284,,2.82,1156.0,0.0,0.7040000000000001,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Playground, Property Manager on Site, Furnished Units Available, Package Service, Maintenance on site, Sundeck",2005.0,,12/11/14,"33,500,000",37.23,,Masonry,,,,,,104.0,1.39,885.0,0.0,2.9,128.0,1.1,1244.0,0.0,3.1,52.0,1.07,1483.0,0.0,1.9,,,,,,33.0,35.5,1185.0,37.1,1274.0
1174,GA Gwinnett R6293-376,GA Gwinnett3215 Hill St,P1175,3,Duluth,GA,30096,Gwinnett,,N,4.52,180,,,,0.0,,,,2020.0,,,,37.03,,,,,,,,180.0,,,,,,,,,,,,,,,,,,,,36.7,38.1,2264.0,39.5,2318.0
1175,GA Gwinnett R6275-006,GA Gwinnett6520 Hillandale Dr,P1176,2,Norcross,GA,300711213,Gwinnett,,N,44.93,490,,4.69,1024.0,2.8,1.224,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Tennis Court, Grill, Laundry Service, Volleyball Court",1973.0,,11/01/18,"51,200,000",32.7,,Wood Frame,,,,,,194.0,1.11,786.0,0.6,4.6,186.0,1.12,1070.0,0.6,4.8,110.0,1.07,1363.0,8.3,4.6,,,,,,28.7,31.7,3271.0,33.9,2800.0
1176,GA Gwinnett R7010-084,GA Gwinnett850 Hillcrest Green Dr,P1177,3,Lawrenceville,GA,300464486,Gwinnett,,N,15.09,332,,8.43,1115.0,0.9,1.807,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Pool, Property Manager on Site, Breakfast/Coffee Concierge, Grill, Maintenance on site",2001.0,,,,,,,,,,,,,,,,,166.0,0.7,1001.0,0.9,8.4,166.0,0.74,1229.0,0.9,8.4,,,,,,30.9,31.7,2079.0,33.2,1902.0
1177,GA Habersham 104-037,GA Habersham 102-115 Holcomb St,P1178,2,Clarkesville,GA,305235900,Habersham,,N,,130,,5.38,795.0,0.0,,,,,,,,,,,,,,,,130.0,,795.0,,5.4,,,,,,,,,,,,,,,,40.2,40.6,463.0,40.8,462.0
1178,GA Gwinnett R6274-004,GA Gwinnett3325 Holcomb Bridge Rd,P1179,3,Peachtree Corners,GA,30092,Gwinnett,,N,10.6047,272,,4.04,1055.0,0.6,2.206,,"Clubhouse, Fitness Center, Property Manager on Site, Package Service, Lounge, Maintenance on site, Sundeck",1972.0,2012.0,08/29/17,"32,640,000",33.74,,Wood Frame,,,,,,72.0,1.3,753.0,0.6,4.2,132.0,1.15,1075.0,0.5,3.8,68.0,1.12,1334.0,0.6,4.4,,,,,,29.7,33.3,3939.0,35.5,3460.0
1179,GA Gwinnett R6283-018,GA Gwinnett3383 Holcomb Bridge Rd,P1180,3,Norcross,GA,30092,Gwinnett,,N,53.4,420,,3.33,1397.0,0.5,1.429,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Playground, Tennis Court, Gated, Storage Space",1981.0,,01/27/16,"42,500,000",33.58,,Wood Frame,,,,,,60.0,0.98,954.0,0.5,3.3,214.0,0.81,1384.0,0.5,3.3,146.0,0.86,1597.0,0.5,3.4,,,,,,30.5,33.4,4715.0,35.4,4135.0
1180,GA Monroe 054-005E,GA Monroe600 Holiday Cir,P1181,2,Forsyth,GA,310291902,Monroe,,N,7.5188,100,,6.0,770.0,0.6,0.0,,"Picnic Area, Playground",,,,,33.83,,,,,,,,50.0,0.95,629.0,0.6,6.0,50.0,0.77,911.0,0.6,6.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
1181,GA Gwinnett R5146E-015,GA Gwinnett255 Honeysuckle Cir,P1182,3,Lawrenceville,GA,300463211,Gwinnett,,N,11.17,142,,2.82,1184.0,0.5,1.4080000000000001,,"24 Hour Access, Clubhouse, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Grill, Laundry Service, Wi-Fi, Maintenance on site",1998.0,,10/26/17,"14,910,000",,,Wood Frame,,,,,,,,,,,78.0,1.0,1082.0,0.5,2.6,64.0,0.99,1308.0,0.5,3.1,,,,,,34.4,34.7,1244.0,35.8,1223.0
1182,GA Henry 074--01-027-000,GA Henry4100 Hopewell Pl,P1183,3,McDonough,GA,302536914,Henry,,N,20.17,250,,0.8,1137.0,0.3,2.0,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Tennis Court, Gated, Cabana, Car Wash Area, Grill, Wi-Fi",2008.0,,09/25/13,"19,400,000",37.23,,Wood Frame,,,,,,108.0,0.96,940.0,0.3,0.9,118.0,0.83,1254.0,0.3,0.9,24.0,0.84,1445.0,0.3,0.0,,,,,,31.4,34.0,747.0,35.6,789.0
1183,GA Gwinnett R7217-003,GA Gwinnett1125 Horizon Pky,P1184,2,Buford,GA,30518,Gwinnett,,N,81.75,331,,5.44,1343.0,0.6,0.0,,"Fitness Center, Picnic Area, Basketball Court, Grill, Volleyball Court",1972.0,,,,,,,,,,,,,,,,,111.0,1.06,960.0,0.6,5.4,110.0,0.69,1472.0,0.6,5.5,110.0,0.64,1600.0,0.6,5.5,31.5,33.6,1156.0,35.4,1178.0
1184,GA Houston 0W0940059000,GA Houston1010 Houston Lake Rd,P1185,4,Warner Robins,GA,31088,Houston,,N,15.62,200,,5.0,1105.0,0.0,,,"Controlled Access, Clubhouse, Fitness Center, Playground, Property Manager on Site, Spa, Tennis Court, Gated, Furnished Units Available, Package Service, Volleyball Court, Storage Space, Health Club Discount, Lounge, Maintenance on site, Sundeck",1997.0,2019.0,04/29/15,"14,730,410",11.02,,,,,,,,48.0,1.01,815.0,0.0,4.2,112.0,0.83,1138.0,0.0,5.4,40.0,0.89,1362.0,0.0,5.0,,,,,,33.6,34.9,1179.0,36.2,1124.0
1185,GA Houston 0W0950322000,GA Houston1219 Houston Lake Rd,P1186,3,Warner Robins,GA,31088    ,Houston,,N,1.05,124,,2.42,1197.0,0.4,,,"Clubhouse, Fitness Center",2000.0,,,,12.29,,,,,,,,8.0,0.84,850.0,0.4,0.0,80.0,0.72,1140.0,0.4,2.5,36.0,0.69,1400.0,0.4,2.8,,,,,,32.0,33.7,907.0,35.2,811.0
1186,GA Houston 0P0490026000,GA Houston2350 Houston Lake Rd,P1187,4,Kathleen,GA,31047,Houston,,N,25.75,300,,2.67,1169.0,0.5,,,"Clubhouse, Fitness Center, Laundry Facilities, Playground, Pool, Property Manager on Site, Tennis Court, Gated, Basketball Court, Car Wash Area, Grill, Package Service, Wi-Fi, Maintenance on site, Sundeck",2007.0,,01/20/16,"26,514,000",17.09,,,,,,,,64.0,0.94,870.0,0.5,3.1,160.0,0.79,1166.0,0.4,1.9,76.0,0.71,1425.0,0.6,4.0,,,,,,0.0,0.0,0.0,0.0,0.0
1187,GA Gwinnett R5126-032,GA Gwinnett211 Howe Ln,P1188,2,Loganville,GA,300522733,Gwinnett,,N,43.89,200,,5.5,,0.0,0.5,,,1986.0,,01/16/06,"4,400,000",33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,34.7,1157.0,36.3,1259.0
1188,GA Gwinnett R6275-011,GA Gwinnett1700 Hunter Ridge Ln,P1189,3,Peachtree Corners,GA,300923731,Gwinnett,,N,30.27,308,,3.57,839.0,0.5,1.8730000000000002,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Tennis Court",1978.0,2011.0,05/29/19,"36,500,000",32.51,,Wood Frame,,,,,,144.0,1.22,710.0,0.5,3.5,136.0,1.17,879.0,0.5,3.7,28.0,1.07,1314.0,0.5,3.6,,,,,,29.1,31.5,3482.0,33.6,2996.0
1189,GA Forsyth C10-013,GA Forsyth3305 Hutchinson Rd,P1190,4,Cumming,GA,30040,Forsyth,,N,13.0,184,,7.61,1237.0,0.0,3.804,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Playground, Property Manager on Site, Spa, Tennis Court, Breakfast/Coffee Concierge, Package Service, Health Club Discount, Maintenance on site, Sundeck",2000.0,,08/22/07,"3,000,000",,,Wood Frame,,,,,,74.0,1.16,1075.0,0.0,8.1,92.0,1.1,1301.0,0.0,7.6,18.0,1.07,1579.0,0.0,5.6,,,,,,35.3,36.0,805.0,37.7,700.0
1190,GA Gwinnett R7081-148,GA Gwinnett Hwy 120 & Sugarloaf Pky,P1191,4,Lawrenceville,GA,30043,Gwinnett,,N,8.5,194,,,,0.0,,,"Business Center, Fitness Center, Pool, Grill, Pet Play Area, Pet Washing Station",2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,34.4,2114.0,36.3,2135.0
1191,GA Henry 108--01-026-008,GA Henry745 Hwy 42,P1192,4,Mcdonough,GA,302536821,Henry,,N,22.543000000000003,264,,2.27,1185.0,0.0,1.9240000000000002,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Playground, Property Manager on Site, Tennis Court, Gated, Furnished Units Available, Grill, Package Service, Lounge, Maintenance on site, Pet Care, Sundeck",2005.0,,12/11/14,"24,000,000",37.23,,Wood Frame,,,,,,92.0,1.2,879.0,0.0,2.2,124.0,0.95,1254.0,0.0,2.4,48.0,0.84,1591.0,0.0,2.1,,,,,,35.4,36.8,469.0,38.2,450.0
1192,GA Houston 0W016E032000,GA Houston120 Ignico Dr,P1193,2,Warner Robins,GA,310938649,Houston,,N,8.3,134,,44.03,845.0,1.0,1.5219999999999998,,"Fenced Lot, Playground, Basketball Court",1963.0,2019.0,12/20/16,"1,800,000",6.68,,,13.0,0.96,500.0,1.0,46.2,39.0,0.98,540.0,1.0,43.6,41.0,0.64,950.0,1.0,43.9,41.0,0.57,1140.0,1.0,43.9,,,,,,33.6,34.7,1419.0,36.0,1403.0
1193,GA Houston 0W017A013000,GA Houston135 Ignico Dr,P1194,1,Warner Robins,GA,310938639,Houston,,N,13.72,200,,37.5,712.0,1.0,1.71,,"24 Hour Access, Business Center, Laundry Facilities, Playground, Property Manager on Site, Laundry Service, Maintenance on site",1975.0,,06/17/18,"2,611,700",6.85,,,18.0,0.95,331.0,1.0,38.9,107.0,0.67,549.0,1.0,37.4,56.0,0.46,1015.0,1.0,37.5,19.0,0.55,1098.0,1.0,36.8,,,,,,33.4,34.5,1559.0,35.7,1542.0
1194,GA Liberty 035C-001,GA Liberty1300 Independence Place Dr,P1195,4,Hinesville,GA,313139594,Liberty,,N,41.57,264,,6.44,962.0,0.7,3.03,,"Business Center, Clubhouse, Courtyard, Fitness Center, Playground, Spa, Tennis Court, Tanning Salon, Basketball Court, Furnished Units Available, Gameroom, Grill, Wi-Fi",2008.0,,03/15/17,"18,000,000",,,Wood Frame,,,,,,44.0,1.27,668.0,0.7,6.8,100.0,1.22,802.0,0.7,6.0,110.0,0.97,1272.0,0.7,6.4,10.0,2.82,447.0,0.7,10.0,28.2,29.2,1160.0,30.9,1200.0
1195,GA Gwinnett R6173-474,GA Gwinnett1100 Indian Trail Lilburn Rd,P1196,3,Norcross,GA,30093,Gwinnett,,N,34.425,467,,3.0,951.0,0.5,1.071,,"Business Center, Courtyard, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Grill, Laundry Service, Package Service, Volleyball Court, Maintenance on site, Sundeck",1986.0,,08/10/17,"41,000,000",32.69,,Wood Frame,,,,,,260.0,1.24,808.0,0.5,3.1,183.0,1.16,1081.0,0.5,2.7,24.0,1.1,1351.0,0.6,4.2,,,,,,29.0,31.4,4114.0,33.4,3834.0
1196,GA Gwinnett R6173-472,GA Gwinnett1121 Indian Trail Lilburn Rd,P1197,3,Norcross,GA,30093,Gwinnett,,N,19.79,258,,5.43,932.0,0.6,3.1010000000000004,,"Clubhouse, Fitness Center, Laundry Facilities, Property Manager on Site, Sauna, Tennis Court, Laundry Service, Package Service, Maintenance on site, Sundeck",1986.0,,03/29/19,"30,100,000",32.68,,Wood Frame,,,,,,131.0,1.26,694.0,0.6,5.3,111.0,0.95,1132.0,0.6,5.4,16.0,0.85,1500.0,0.7,6.3,,,,,,28.9,31.3,4393.0,33.4,4100.0
1197,GA Gwinnett R6186-007,GA Gwinnett1355 Indian Trail Lilburn Rd,P1198,3,Norcross,GA,300932628,Gwinnett,,N,23.31,302,,2.98,1024.0,0.5,1.05,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Tennis Court, Laundry Service, Maintenance on site",1986.0,2000.0,07/28/17,"23,500,000",32.38,,Wood Frame,,,,,,138.0,0.97,894.0,0.5,2.9,164.0,0.89,1133.0,0.5,3.1,,,,,,,,,,,28.3,31.0,3291.0,33.1,3077.0
1198,GA Gwinnett R6283-016B,GA Gwinnett100 Ivey Park Ln,P1199,3,Norcross,GA,300922728,Gwinnett,,N,11.73,146,,7.53,1339.0,1.3,2.8080000000000003,,"24 Hour Access, Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Property Manager on Site, Gated",1997.0,,05/16/16,"19,400,000",33.89,,Reinforced Concrete,,,,,,13.0,1.07,959.0,4.2,7.7,86.0,1.01,1330.0,1.0,7.0,47.0,1.04,1461.0,1.2,8.5,,,,,,31.8,34.7,4437.0,36.6,3945.0
1199,GA Forsyth 085-103,GA Forsyth3920 Ivy Summit Ct,P1200,4,Cumming,GA,300417109,Forsyth,,N,10.4076,140,,5.0,1112.0,0.6,,,,2012.0,,,,,,,,,,,,56.0,1.5,835.0,0.6,5.4,56.0,1.19,1140.0,0.6,5.4,28.0,1.09,1610.0,0.6,3.6,,,,,,37.0,40.2,711.0,41.6,740.0
1200,GA Forsyth 085-102,GA Forsyth3920 Ivy Summit Ct,P1201,4,Cumming,GA,30041,Forsyth,,N,19.469,345,,2.61,1237.0,0.5,0.0,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Gated, Cabana, Car Wash Area, Furnished Units Available, Grill, Package Service, Wi-Fi, Storage Space",2006.0,,12/31/13,"1,891,488",,,,,,,,,117.0,1.44,827.0,0.5,2.6,114.0,1.19,1192.0,0.5,2.6,114.0,1.1,1702.0,0.5,2.6,,,,,,33.1,36.8,1260.0,38.7,1413.0
1201,GA Hall 01-0082-04-001,GA Hall1465 Jesse Jewell Pky,P1202,4,Gainesville,GA,305013806,Hall,,N,,348,,5.17,971.0,0.0,,,"Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Gated, Car Wash Area, Grill, Pet Play Area, Car Charging Station",2018.0,,,,,,,,,,,,138.0,1.36,706.0,0.0,5.1,168.0,1.06,1103.0,0.0,4.8,42.0,1.03,1316.0,0.0,7.1,,,,,,33.3,31.2,1799.0,31.3,1962.0
1202,GA Gwinnett R6142-041,GA Gwinnett4200 Jimmy Carter Blvd,P1203,3,Norcross,GA,300935810,Gwinnett,,N,42.5,416,,4.09,947.0,4.9,1.663,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Tennis Court, Gated, Car Wash Area, Grill, Laundry Service, Racquetball Court, Volleyball Court",1987.0,2009.0,07/16/15,"23,296,000",28.29,,,,,,,,166.0,1.17,757.0,4.6,4.2,250.0,1.0,1073.0,5.0,4.0,,,,,,,,,,,33.3,34.7,2825.0,36.2,2537.0
1203,GA Gwinnett R6142-067,GA Gwinnett4250 Jimmy Carter Blvd,P1204,3,Norcross,GA,30093,Gwinnett,,N,23.076999999999998,300,,5.67,901.0,5.3,1.44,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Spa, Tennis Court, Gated, Car Wash Area, Laundry Service, Racquetball Court, Storage Space",1985.0,2008.0,02/07/19,"34,962,000",28.09,,Wood Frame,,,,,,138.0,1.12,734.0,0.7,5.8,162.0,0.9,1043.0,8.7,5.6,,,,,,,,,,,32.8,34.0,2915.0,35.6,2611.0
1204,GA Gwinnett R6142-040,GA Gwinnett4300 Jimmy Carter Blvd,P1205,4,Norcross,GA,30093    ,Gwinnett,,N,22.17,260,,6.92,1142.0,0.8,1.1540000000000001,,"Business Center, Clubhouse, Fitness Center, Property Manager on Site, Security System, Gated, Breakfast/Coffee Concierge",2001.0,2018.0,06/29/17,"33,800,000",28.31,,,,,,,,56.0,1.19,960.0,0.8,7.1,194.0,1.06,1168.0,0.8,6.7,10.0,0.94,1598.0,1.0,10.0,,,,,,31.2,32.3,3754.0,34.2,3384.0
1205,GA Gwinnett R6164-267,GA Gwinnett4350 Jimmy Carter Blvd,P1206,3,Norcross,GA,300935280,Gwinnett,,N,26.17,312,,6.09,938.0,0.0,0.0,,"Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Tennis Court, Gated, Package Service, Storage Space, Lounge, Maintenance on site, Sundeck",1990.0,,04/20/16,"27,000,000",28.69,,Wood Frame,,,,,,119.0,1.41,688.0,0.0,5.9,145.0,1.08,1062.0,0.0,6.2,48.0,1.09,1181.0,0.0,6.3,,,,,,31.1,32.5,4076.0,34.5,3691.0
1206,GA Henry 053--01-018-000,GA Henry2153 Jodeco Rd,P1207,4,Stockbridge,GA,30281,Henry,,N,,600,,,1037.0,0.0,,,,2020.0,,,,37.23,,,12.0,,650.0,,,223.0,,795.0,,,297.0,,1143.0,,,68.0,,1434.0,,,,,,,,36.8,39.1,363.0,40.5,411.0
1207,GA Houston 0W71A001A000,GA Houston835 Johnson Rd,P1208,3,Warner Robins,GA,31093    ,Houston,,N,7.71,112,,12.5,779.0,0.0,,,"Laundry Facilities, Picnic Area, Property Manager on Site, Tennis Court, Corporate Suites, Basketball Court, Grill, Package Service, Racquetball Court, Volleyball Court",1983.0,,04/06/18,"4,122,700",6.57,,,,,,,,80.0,0.62,730.0,0.0,12.5,32.0,0.62,900.0,0.0,12.5,,,,,,,,,,,36.3,36.3,1454.0,37.1,1369.0
1208,GA Gwinnett R6281-042,GA Gwinnett3450 Jones Mill Rd,P1209,2,Norcross,GA,30092,Gwinnett,,N,21.8111,260,,3.46,807.0,0.5,1.923,,"Business Center, Controlled Access, Courtyard, Fitness Center, Laundry Facilities, Picnic Area, Property Manager on Site, Tennis Court, Grill, Laundry Service, Sundeck",1988.0,,08/08/05,"14,500,000",33.28,,Masonry,40.0,1.62,560.0,0.5,2.5,114.0,1.62,675.0,0.5,3.5,96.0,1.17,1024.0,0.5,3.1,10.0,1.22,1209.0,1.0,10.0,,,,,,30.2,32.4,4013.0,34.3,3493.0
1209,GA Gwinnett R6281-016,GA Gwinnett3495 Jones Mill Rd,P1210,3,Norcross,GA,30092,Gwinnett,,N,44.974,354,,11.58,1142.0,1.0,1.9769999999999999,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Playground, Property Manager on Site, Gated, Package Service, Storage Space, Maintenance on site, Sundeck",1985.0,,09/30/16,"27,258,000",32.88,,Wood Frame,,,,,,52.0,1.09,870.0,1.0,11.5,191.0,1.04,1091.0,1.0,11.5,111.0,0.84,1357.0,1.0,11.7,,,,,,31.4,33.3,3461.0,35.1,3050.0
1210,GA Houston 0W103014A000,GA Houston2006 Karl Dr,P1211,3,Warner Robins,GA,310889402,Houston,,N,10.47,288,,4.17,1191.0,0.6,1.389,,"Fitness Center, Laundry Service",2006.0,,03/01/18,,16.85,,Masonry,,,,,,72.0,0.86,793.0,0.6,4.2,160.0,0.66,1275.0,0.6,4.4,56.0,0.69,1465.0,0.6,3.6,,,,,,0.0,0.0,0.0,0.0,0.0
